problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
2,inglesa,31,0.1,"(3, 5)",False,0.2945578,0.077848814,0.4110746,0.31428573,0.25582418,0.23333333,0.5081818,0.46666667,0.3913553,0.23333333,0.44615385,0.26666668,0.4538579,0.14947876930236817,0.670065450668335,0.05935502951609763,0.0603605158853062,0.08600269905744011
2,inglesa,12,0.5,"(2, 3)",True,0.82857144,0.14508735,0.97177935,0.8933333,1.0,0.64,0.959596,1.0,0.9664336,1.0,0.9664336,0.73333335,0.9664336,0.09879484176635742,0.40698862075805664,0.02269542456314388,0.028785436221266596,0.014356686901758082
2,inglesa,20,0.5,"(2, 3)",False,0.6723809,0.23392926,0.9501583,0.79333335,1.0,0.32666665,0.959596,1.0,0.9664336,0.73333335,0.93142855,0.73333335,0.8933333,0.0931164264678955,0.44244909286499023,0.0343866029634441,0.031685495286062244,0.035827442956619146
2,inglesa,3,0.5,"(2, 4)",True,0.9009524,0.082764044,0.9865734,0.8933333,1.0,0.8933333,1.0,1.0,1.0,1.0,0.9664336,0.73333335,0.9664336,0.15304055213928222,0.613518476486206,0.06685793483103937,0.05722879134538049,0.016444126944558428
2,inglesa,20,0.5,"(2, 4)",False,0.6723809,0.23392926,0.94207746,0.79333335,0.959596,0.32666665,0.959596,1.0,0.9664336,0.73333335,0.93142855,0.73333335,0.8933333,0.14711036682128906,0.6353701114654541,0.050651355818548446,0.03961808803771136,0.027189719708344186
2,inglesa,9,0.5,"(2, 5)",True,0.872381,0.09657162,0.9865734,0.8933333,1.0,0.79333335,1.0,1.0,1.0,1.0,0.9664336,0.73333335,0.9664336,0.1877389907836914,0.7982964515686035,0.0671115649780875,0.05532424417953821,0.016444126944558428
2,inglesa,22,0.5,"(2, 5)",False,0.66571426,0.1703937,0.9564098,0.7133333,0.959596,0.5,0.959596,1.0,1.0,0.73333335,0.93142855,0.5,0.93142855,0.17969675064086915,0.8250608444213867,0.10406597332566442,0.06239756763884885,0.025173527062598976
2,inglesa,9,0.5,"(3, 5)",True,0.872381,0.09657162,0.9865734,0.8933333,1.0,0.79333335,1.0,1.0,1.0,1.0,0.9664336,0.73333335,0.9664336,0.14841856956481933,0.641044807434082,0.0655415068548483,0.064220094884668,0.016444126944558428
2,inglesa,22,0.5,"(3, 5)",False,0.66571426,0.1703937,0.9634108,0.7133333,0.959596,0.5,0.959596,1.0,1.0,0.73333335,0.93142855,0.5,0.9664336,0.14984278678894042,0.6339566707611084,0.09162055217545075,0.053409465083524975,0.021908334635763423
2,inglesa,3,0.9,"(2, 3)",True,0.9009524,0.082764044,1.0,0.8933333,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.73333335,1.0,0.09505581855773926,0.4141514301300049,0.03954556640955337,0.035571106233053616,0.0
2,inglesa,18,0.9,"(2, 3)",False,0.7409524,0.21999794,1.0,0.8,1.0,0.42666668,1.0,1.0,1.0,1.0,1.0,0.73333335,1.0,0.09613633155822754,0.4242985248565674,0.05084897478276013,0.035138124834004095,0.0
2,inglesa,5,0.9,"(2, 4)",True,0.8742857,0.09504743,1.0,0.8,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.73333335,1.0,0.1425175666809082,0.5568736076354981,0.04276903025074772,0.05125598785311001,0.0
2,inglesa,16,0.9,"(2, 4)",False,0.7885714,0.22369805,1.0,0.8,1.0,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13050341606140137,0.5642473697662354,0.053105743831633606,0.04818639928059327,0.0
2,inglesa,5,0.9,"(2, 5)",True,0.8742857,0.09504743,1.0,0.8,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.73333335,1.0,0.18828177452087402,0.7513002395629883,0.08756468260523516,0.07523741889713134,0.0
2,inglesa,19,0.9,"(2, 5)",False,0.6847619,0.2640518,1.0,0.8,1.0,0.34666666,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.17677793502807618,0.7312396049499512,0.051117249317641354,0.05794446758853826,0.0
2,inglesa,5,0.9,"(3, 5)",True,0.8742857,0.09504743,1.0,0.8,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.73333335,1.0,0.13112521171569824,0.5781544208526611,0.061172955988673935,0.049726286139944835,0.0
2,inglesa,24,0.9,"(3, 5)",False,0.6180952,0.21838409,1.0,0.7,1.0,0.34666666,1.0,1.0,1.0,0.73333335,1.0,0.5,1.0,0.14447422027587892,0.5747562408447265,0.05294444671387456,0.047281115067397066,0.0
2,inglesa,1,0.999,"(2, 3)",True,0.94285715,0.09035079,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09289560317993165,0.4022044658660889,0.0362419451815339,0.030624329395046626,0.0
2,inglesa,15,0.999,"(2, 3)",False,0.8002721,0.25223213,1.0,0.8933333,1.0,0.40761906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10124702453613281,0.4159358024597168,0.05976623028409617,0.040625910782411144,0.0
2,inglesa,2,0.999,"(2, 4)",True,0.91238093,0.08367955,1.0,0.8,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14117956161499023,0.5493370532989502,0.04735868292487459,0.040517739888353235,0.0
2,inglesa,14,0.999,"(2, 4)",False,0.8057143,0.24376488,1.0,0.8933333,1.0,0.42666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13996438980102538,0.5797857761383056,0.037140108106633984,0.051475483483503795,0.0
2,inglesa,5,0.999,"(2, 5)",True,0.8742857,0.09504743,1.0,0.8,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.73333335,1.0,0.18222851753234864,0.7439380645751953,0.06300276968809519,0.07029500385660963,0.0
2,inglesa,17,0.999,"(2, 5)",False,0.7676191,0.2309244,1.0,0.8933333,1.0,0.42666668,1.0,1.0,1.0,1.0,1.0,0.73333335,1.0,0.17570142745971679,0.7178622722625733,0.06502018628615687,0.061711279212159124,0.0
2,inglesa,11,0.999,"(3, 5)",True,0.83619046,0.09035079,1.0,0.8,1.0,0.8933333,1.0,1.0,1.0,0.73333335,1.0,0.73333335,1.0,0.13720111846923827,0.570334529876709,0.05637161474915987,0.04572592691465507,0.0
2,inglesa,13,0.999,"(3, 5)",False,0.81714284,0.16027188,1.0,0.8933333,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.73333335,1.0,0.13600363731384277,0.5718983173370361,0.054032874485534094,0.0518233401428735,0.0
3,francesa,30,0.1,"(2, 3)",True,0.17853175,0.062527366,0.1909419,0.24777777,0.24655445,0.21,0.2994385,0.1375,0.13426077,0.123333335,0.11315777,0.07333333,0.16129805,0.3683964252471924,1.5390428066253663,0.15503143584732496,0.1280672791258785,0.07071937081192624
3,francesa,32,0.1,"(2, 3)",False,0.14243867,0.026335403,0.21945387,0.11777778,0.11988583,0.15659091,0.21776515,0.15333334,0.27753884,0.108333334,0.28191036,0.18666667,0.20016918,0.37128915786743166,1.599519634246826,0.1699423904552067,0.12780730480734784,0.059267564877073804
3,francesa,26,0.1,"(2, 4)",True,0.20150794,0.04125427,0.27261502,0.23777778,0.25495178,0.195,0.26161957,0.25,0.30012694,0.125,0.3010777,0.17,0.24529915,0.5742789745330811,2.320047664642334,0.2062053007579629,0.20434128020545372,0.023435346099634626
3,francesa,31,0.1,"(2, 4)",False,0.14679241,0.054719187,0.23914452,0.17468254,0.18500285,0.11659091,0.265746,0.15833333,0.27813405,0.05,0.28327185,0.23666666,0.18356787,0.5696589469909668,2.306837272644043,0.1977631252254142,0.20689692631517426,0.04515557587047407
3,francesa,27,0.1,"(2, 5)",True,0.19801587,0.05404829,0.27122697,0.20888889,0.25393346,0.2075,0.27673453,0.26666668,0.27379912,0.075,0.29537857,0.21166667,0.25628918,0.7661750316619873,3.1075947761535643,0.27012122911440634,0.27364057056031493,0.015115902414522925
3,francesa,28,0.1,"(2, 5)",False,0.19438775,0.06541956,0.330134,0.27857143,0.23741867,0.12928571,0.3889976,0.125,0.28769907,0.17833333,0.4196573,0.24166666,0.31689733,0.748863410949707,3.118627595901489,0.27127729839669634,0.2600426219816814,0.0664099580915496
3,francesa,29,0.1,"(3, 5)",True,0.18852608,0.04528849,0.26068997,0.18388888,0.2384947,0.20595238,0.26122573,0.26666668,0.2833711,0.10333333,0.26306143,0.17,0.25729692,0.5665209293365479,2.4100859642028807,0.18468818354769723,0.21128769724567534,0.014314240126441637
3,francesa,25,0.1,"(3, 5)",False,0.20459184,0.07871896,0.33840138,0.28690475,0.24430086,0.13166666,0.39097816,0.09166667,0.28736874,0.22,0.45030567,0.28333333,0.3190534,0.5613747596740722,2.42630558013916,0.19889078697727364,0.19622838750602664,0.07364844895202893
3,francesa,22,0.5,"(2, 3)",True,0.47,0.10878477,0.9436778,0.62166667,0.989899,0.465,0.96060604,0.35833332,0.90957206,0.31666666,0.92737764,0.44166666,0.9309341,0.3708961963653564,1.8713610172271729,0.10728060148951339,0.13839597450002264,0.028334650497293973
3,francesa,24,0.5,"(2, 3)",False,0.435,0.10273637,0.916003,0.5783333,0.92048174,0.33166668,0.949798,0.39166668,0.8827739,0.35,0.9077989,0.48333332,0.9191625,0.384458589553833,1.8147456169128418,0.2218439352190201,0.14607201814825777,0.021650051245294004
3,francesa,21,0.5,"(2, 4)",True,0.48840135,0.104484126,0.9912665,0.64357144,1.0,0.43916667,0.989899,0.35333332,0.98321676,0.41666666,0.9916084,0.48333332,0.9916084,0.6093238353729248,2.578496217727661,0.2410724197325006,0.2087510356387373,0.005351183535621061
3,francesa,23,0.5,"(2, 4)",False,0.4485714,0.094761305,0.98970973,0.57,1.0,0.35666665,0.989899,0.42833334,0.9754329,0.34166667,0.9916084,0.51666665,0.9916084,0.5852025508880615,2.632722854614258,0.31898440390137883,0.19088534850857394,0.007961949136694116
3,francesa,18,0.5,"(2, 5)",True,0.50857145,0.10649327,1.0,0.6566667,1.0,0.48166665,1.0,0.39166668,1.0,0.36666667,1.0,0.525,1.0,0.8226483821868896,3.529869270324707,0.41008951070941774,0.3172495939810991,0.0
3,francesa,19,0.5,"(2, 5)",False,0.5064626,0.090713926,1.0,0.5933333,1.0,0.51095235,1.0,0.45333335,1.0,0.31666666,1.0,0.56666666,1.0,0.8342350006103516,3.5721699714660646,0.22451283864882948,0.30192175740219745,0.0
3,francesa,12,0.5,"(3, 5)",True,0.55214286,0.109612286,1.0,0.6983333,1.0,0.495,1.0,0.57,1.0,0.36666667,1.0,0.5416667,1.0,0.5614506244659424,2.4326648235321047,0.19538145070217447,0.20747249240993113,0.0
3,francesa,17,0.5,"(3, 5)",False,0.51659864,0.07337558,1.0,0.5952381,1.0,0.5095238,1.0,0.465,1.0,0.375,1.0,0.56666666,1.0,0.6170393943786621,2.791889762878418,0.28987415458802374,0.22142963253568432,0.0
3,francesa,11,0.9,"(2, 3)",True,0.56431973,0.08239417,1.0,0.67833334,1.0,0.55595237,1.0,0.47333333,1.0,0.45,1.0,0.55833334,1.0,0.38752379417419436,1.8400722026824952,0.12175745364747731,0.13906407387573813,0.0
3,francesa,16,0.9,"(2, 3)",False,0.51666665,0.11113413,1.0,0.655,1.0,0.46,1.0,0.51166666,1.0,0.31666666,1.0,0.55833334,1.0,0.382709264755249,1.7637115478515626,0.27579116570541784,0.13049351436154852,0.0
3,francesa,6,0.9,"(2, 4)",True,0.6214966,0.09861075,1.0,0.7552381,1.0,0.595,1.0,0.6166667,1.0,0.45,1.0,0.5833333,1.0,0.5660298824310303,2.4748770236968993,0.20795010234331604,0.20718620260030135,0.0
3,francesa,13,0.9,"(2, 4)",False,0.54768705,0.104376435,1.0,0.67690474,1.0,0.49833333,1.0,0.5083333,1.0,0.36666667,1.0,0.60833335,1.0,0.565578556060791,2.3900097846984862,0.2621357995382254,0.20506205174397113,0.0
3,francesa,4,0.9,"(2, 5)",True,0.63238096,0.10201388,1.0,0.7183333,1.0,0.6741667,1.0,0.60833335,1.0,0.4,1.0,0.6333333,1.0,0.7481291770935059,3.217094564437866,0.2860599693890319,0.2899069011401543,0.0
3,francesa,20,0.9,"(2, 5)",False,0.50166667,0.0970436,1.0,0.59166664,1.0,0.45,1.0,0.5,1.0,0.32,1.0,0.60833335,1.0,0.7411464214324951,3.1535400390625,0.2589531578834207,0.26909246806483145,0.0
3,francesa,5,0.9,"(3, 5)",True,0.6252381,0.096470155,1.0,0.6933333,1.0,0.6741667,1.0,0.60833335,1.0,0.4,1.0,0.6333333,1.0,0.576476764678955,2.449037218093872,0.22999394584405317,0.20181524510304594,0.0
3,francesa,14,0.9,"(3, 5)",False,0.5372109,0.11736599,1.0,0.58690476,1.0,0.5083333,1.0,0.5083333,1.0,0.32,1.0,0.7416667,1.0,0.576999568939209,2.7748809814453126,0.3099369594027744,0.21224290404433063,0.0
3,francesa,7,0.999,"(2, 3)",True,0.5809524,0.10518637,1.0,0.68833333,1.0,0.62833333,1.0,0.4,1.0,0.45,1.0,0.5833333,1.0,0.380887508392334,1.8304460525512696,0.12758289414256554,0.14220992620564388,0.0
3,francesa,15,0.999,"(2, 3)",False,0.5246599,0.11209167,1.0,0.65690476,1.0,0.48357144,1.0,0.5083333,1.0,0.30833334,1.0,0.575,1.0,0.3964116096496582,1.7845868110656737,0.20557937832728382,0.1345203521530484,0.0
3,francesa,1,0.999,"(2, 4)",True,0.6609524,0.102029435,1.0,0.7583333,1.0,0.7008333,1.0,0.675,1.0,0.45,1.0,0.5833333,1.0,0.5944439888000488,2.559290885925293,0.21356156029086307,0.21634939405907616,0.0
3,francesa,8,0.999,"(2, 4)",False,0.5745238,0.10176893,1.0,0.66333336,1.0,0.5683333,1.0,0.51666665,1.0,0.36666667,1.0,0.675,1.0,0.5872719287872314,2.5411402702331545,0.2656900813513117,0.21013408161860364,0.0
3,francesa,3,0.999,"(2, 5)",True,0.64363945,0.103389725,1.0,0.7083333,1.0,0.7152381,1.0,0.6166667,1.0,0.40833333,1.0,0.6333333,1.0,0.7788895606994629,3.4360087871551515,0.3048036409984833,0.2847640264834829,0.0
3,francesa,9,0.999,"(2, 5)",False,0.5704762,0.11891612,1.0,0.59166664,1.0,0.6533333,1.0,0.525,1.0,0.30333334,1.0,0.675,1.0,0.7283982753753662,3.1228856086730956,0.16830757622482517,0.2562947476922758,0.0
3,francesa,2,0.999,"(3, 5)",True,0.6507823,0.108356744,1.0,0.73333335,1.0,0.7152381,1.0,0.6166667,1.0,0.40833333,1.0,0.6333333,1.0,0.5611934185028076,2.3136078834533693,0.17998350865057886,0.2064603108142195,0.0
3,francesa,9,0.999,"(3, 5)",False,0.5704762,0.11891612,1.0,0.59166664,1.0,0.6533333,1.0,0.525,1.0,0.30333334,1.0,0.675,1.0,0.6254851818084717,2.711042642593384,0.3794273301064979,0.2512281057042879,0.0
4,francesa,29,0.1,"(2, 3)",True,0.20190476,0.09828461,0.33203188,0.24,0.20659341,0.23333333,0.47459206,0.33333334,0.3025592,0.13333334,0.33367965,0.0,0.34273505,0.09839153289794922,0.47324585914611816,0.0921873400170424,0.022161119587998178,0.08607453872719777
4,francesa,26,0.1,"(2, 3)",False,0.26857144,0.093568705,0.33108175,0.34,0.24761905,0.15,0.38181818,0.4,0.36431372,0.3,0.26067737,0.2,0.40098038,0.09190602302551269,0.4163090705871582,0.044051192233031125,0.032993294853028925,0.0640112028366324
4,francesa,32,0.1,"(2, 4)",True,0.12857144,0.06767938,0.3062056,0.16666667,0.2,0.1,0.43246752,0.0,0.22174667,0.23333333,0.31185657,0.13333334,0.36495727,0.15178022384643555,0.6204850196838378,0.0725757340174584,0.05827990348798589,0.0869927660370357
4,francesa,28,0.1,"(2, 4)",False,0.20666666,0.056315437,0.3713143,0.23333333,0.24761905,0.15,0.38181818,0.26666668,0.5432967,0.28,0.22431372,0.13333334,0.4595238,0.15479307174682616,0.6978430271148681,0.05332030992713604,0.06258369896377633,0.1219662908472591
