problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
9,espanhola,4,0.9,"(1, 2)",True,0.80761904,0.04794886,1.0,0.765,1.0,0.845,1.0,0.8666667,1.0,0.8333333,1.0,0.73333335,1.0,0.11995635032653809,1.1239808559417725,0.19393963452341448,0.03577169482633978,0.0
9,espanhola,9,0.9,"(1, 2)",False,0.7892857,0.054626126,1.0,0.8016667,1.0,0.84833336,1.0,0.8,1.0,0.68333334,1.0,0.7416667,1.0,0.11488699913024902,1.138340997695923,0.21422969377452603,0.03825437358858658,0.0
9,espanhola,5,0.9,"(1, 3)",True,0.8035714,0.06339238,1.0,0.79,1.0,0.86833334,1.0,0.8666667,1.0,0.75,1.0,0.69166666,1.0,0.16842222213745117,1.9727118015289307,0.25558564254464977,0.05967064979075938,0.0
9,espanhola,10,0.9,"(1, 3)",False,0.7848299,0.063122086,1.0,0.73190475,1.0,0.8383333,1.0,0.8666667,1.0,0.8,1.0,0.68666667,1.0,0.17802677154541016,2.0462464332580566,0.329975628020236,0.052885839253447336,0.0
9,espanhola,7,0.9999,"(1, 1)",True,0.7916667,0.046649657,1.0,0.735,1.0,0.8233333,1.0,0.8666667,1.0,0.7583333,1.0,0.8,1.0,0.05308818817138672,0.39489140510559084,0.0922204286531853,0.018229685548911138,0.0
9,espanhola,12,0.9999,"(1, 1)",False,0.74833333,0.060631596,1.0,0.745,1.0,0.82,1.0,0.75,1.0,0.625,1.0,0.73333335,1.0,0.048008966445922854,0.3858336448669434,0.04136309131507015,0.015241423690930872,0.0
9,espanhola,1,0.9999,"(1, 2)",True,0.83190477,0.034577135,1.0,0.7916667,1.0,0.87,1.0,0.8666667,1.0,0.8333333,1.0,0.8,1.0,0.11253137588500976,1.0961458206176757,0.18141869307461034,0.03291531280358718,0.0
9,espanhola,3,0.9999,"(1, 2)",False,0.8214286,0.018546993,1.0,0.8183333,1.0,0.84833336,1.0,0.8,1.0,0.81666666,1.0,0.8,1.0,0.11596503257751464,1.1228864192962646,0.18723225824298664,0.035825390649120485,0.0
9,espanhola,2,0.9999,"(1, 3)",True,0.8290476,0.03442103,1.0,0.7916667,1.0,0.86833334,1.0,0.8666667,1.0,0.81666666,1.0,0.8,1.0,0.17105355262756347,2.019434404373169,0.2756772383918599,0.05492754710644152,0.0
9,espanhola,8,0.9999,"(1, 3)",False,0.79078233,0.04302249,1.0,0.7402381,1.0,0.84833336,1.0,0.8,1.0,0.8,1.0,0.7583333,1.0,0.17019472122192383,1.883188009262085,0.18872221376688067,0.06308567715987862,0.0
10,espanhola,24,0.1,"(1, 1)",True,0.23379509,0.07669053,0.7060606,0.2060606,0.64040405,0.2888889,0.66868687,0.08,0.7205128,0.23333333,0.76293707,0.33333334,0.7377622,0.01137080192565918,0.13159403800964356,0.014982001202055206,0.0015674235028187294,0.045069661993483306
10,espanhola,22,0.1,"(1, 1)",False,0.31111112,0.12286986,0.6524193,0.42222223,0.6351515,0.23333333,0.6176768,0.1,0.6291375,0.3,0.75006104,0.46666667,0.6300699,0.010247516632080077,0.11398687362670898,0.02149840550625278,0.002287575361372256,0.049154178848874346
10,espanhola,20,0.1,"(1, 2)",True,0.34761906,0.17875864,0.7124078,0.5466667,0.68242425,0.21333334,0.65,0.08,0.6617827,0.53333336,0.86340326,0.3,0.7044289,0.02400975227355957,0.24064602851867675,0.0295033548930717,0.0069035722533633635,0.0777430956267668
10,espanhola,19,0.1,"(1, 2)",False,0.40554112,0.22216433,0.7411173,0.54,0.71393937,0.2060606,0.65,0.08,0.62735045,0.53333336,0.7811966,0.73333335,0.9331002,0.026061868667602538,0.2362215042114258,0.010882066571051941,0.008067362496841202,0.10995244211257228
10,espanhola,21,0.1,"(1, 3)",True,0.31809524,0.14578585,0.7242238,0.42666668,0.72307694,0.21333334,0.7050505,0.08,0.6948562,0.53333336,0.7937063,0.33333334,0.7044289,0.038414812088012694,0.4055782318115234,0.02738241646256403,0.011751962938946604,0.03591946017406115
10,espanhola,23,0.1,"(1, 3)",False,0.2924799,0.22324467,0.75439006,0.3942857,0.72,0.07272727,0.7040404,0.1,0.62735045,0.28,0.7876923,0.73333335,0.9328671,0.03906502723693848,0.39044694900512694,0.028608935226888385,0.011965914559488545,0.10278126053553847
10,espanhola,17,0.5,"(1, 1)",True,0.74666667,0.1456676,1.0,0.72,1.0,0.79333335,1.0,1.0,1.0,0.73333335,1.0,0.46666667,1.0,0.011620807647705077,0.11759977340698242,0.04334268976769896,0.003404518726401535,0.0
10,espanhola,18,0.5,"(1, 1)",False,0.70857143,0.12832074,1.0,0.62,1.0,0.62666667,1.0,1.0,1.0,0.73333335,1.0,0.73333335,1.0,0.013124799728393555,0.12819581031799315,0.03136800078872232,0.004989065856237884,0.0
10,espanhola,4,0.5,"(1, 2)",True,0.8933333,0.18029958,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,1.0,1.0,0.026811552047729493,0.2418506145477295,0.024414256301404973,0.00879840616024262,0.0
10,espanhola,1,0.5,"(1, 2)",False,0.89809525,0.16905768,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.028394556045532225,0.23888797760009767,0.023879200481921894,0.0102494501833633,0.0
10,espanhola,11,0.5,"(1, 3)",True,0.86285716,0.16831027,1.0,0.8933333,1.0,0.8933333,1.0,1.0,1.0,0.46666667,1.0,1.0,1.0,0.040384769439697266,0.4171438217163086,0.032477539569253734,0.012238902502383136,0.0
10,espanhola,15,0.5,"(1, 3)",False,0.79142857,0.13795395,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,0.5,1.0,0.73333335,1.0,0.039739036560058595,0.4191840171813965,0.03758095736691822,0.014570198684964418,0.0
10,espanhola,12,0.9,"(1, 1)",True,0.81333333,0.10546947,1.0,0.72,1.0,0.8933333,1.0,1.0,1.0,0.73333335,1.0,0.73333335,1.0,0.012570953369140625,0.0996018409729004,0.020133376302200807,0.004887492324678302,0.0
10,espanhola,16,0.9,"(1, 1)",False,0.7847619,0.1360072,1.0,0.62,1.0,0.8933333,1.0,1.0,1.0,0.73333335,1.0,0.73333335,1.0,0.01291642189025879,0.11473441123962402,0.02129203288465186,0.004029987304794007,0.0
10,espanhola,4,0.9,"(1, 2)",True,0.8933333,0.18029958,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,1.0,1.0,0.029281139373779297,0.22933559417724608,0.016235526100795546,0.006772973222853317,0.0
10,espanhola,1,0.9,"(1, 2)",False,0.89809525,0.16905768,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.03026299476623535,0.2549414157867432,0.040308385601683316,0.015637609640814683,0.0
10,espanhola,4,0.9,"(1, 3)",True,0.8933333,0.18029958,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,1.0,1.0,0.043438386917114255,0.40733919143676756,0.04109709282886277,0.011644052929179713,0.0
10,espanhola,4,0.9,"(1, 3)",False,0.8933333,0.18029958,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,1.0,1.0,0.040034818649291995,0.39971342086791994,0.02762782115829541,0.01244500491143551,0.0
10,espanhola,12,0.9999,"(1, 1)",True,0.81333333,0.10546947,1.0,0.72,1.0,0.8933333,1.0,1.0,1.0,0.73333335,1.0,0.73333335,1.0,0.014385223388671875,0.10631341934204101,0.01973162003101269,0.0040219955192852,0.0
10,espanhola,12,0.9999,"(1, 1)",False,0.81333333,0.10546947,1.0,0.72,1.0,0.8933333,1.0,1.0,1.0,0.73333335,1.0,0.73333335,1.0,0.011992788314819336,0.14626579284667968,0.042852804981025415,0.004257977839698419,0.0
10,espanhola,4,0.9999,"(1, 2)",True,0.8933333,0.18029958,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,1.0,1.0,0.027028799057006836,0.23408861160278321,0.028243344957575342,0.011746647228300447,0.0
10,espanhola,1,0.9999,"(1, 2)",False,0.89809525,0.16905768,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.027497386932373045,0.24434199333190917,0.02185172653574048,0.006754552622971168,0.0
10,espanhola,4,0.9999,"(1, 3)",True,0.8933333,0.18029958,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,1.0,1.0,0.04171972274780274,0.39812769889831545,0.024097610971319613,0.012079849402982646,0.0
10,espanhola,4,0.9999,"(1, 3)",False,0.8933333,0.18029958,1.0,0.8933333,1.0,1.0,1.0,1.0,1.0,0.46666667,1.0,1.0,1.0,0.04143238067626953,0.38387155532836914,0.021581075321867534,0.020942602816436326,0.0
