problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,norm,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
1,inglesa,98,0.25,"(1, 2)",True,,0.13861291,0.0777626,1.0,0.055882353,1.0,0.195,1.0,0.18666667,1.0,0.041025642,1.0,0.24083333,1.0,0.10292458534240723,0.9800809383392334,0.1528149801730248,0.03530900067287865,0.0
1,inglesa,95,0.25,"(1, 2)",False,,0.14858669,0.09164442,0.9979798,0.053846154,0.989899,0.26277778,1.0,0.20333333,1.0,0.041025642,1.0,0.1625,1.0,0.1013941764831543,0.9747866153717041,0.13131052580390734,0.026864726420948063,0.004040404040404022
1,inglesa,58,0.25,"(1, 3)",True,l1,0.35023808,0.16538072,1.0,0.10555556,1.0,0.44111112,1.0,0.575,1.0,0.36666667,1.0,0.41666666,1.0,0.1502467632293701,1.8546860218048096,0.3106319998223744,0.052297805597798855,0.0
1,inglesa,68,0.25,"(1, 3)",False,l1,0.29409567,0.10915568,1.0,0.16602564,1.0,0.36126372,1.0,0.4,1.0,0.1790909,1.0,0.425,1.0,0.15123357772827148,1.8495245933532716,0.2529871742240781,0.04789242949320981,0.0
1,inglesa,75,0.25,"(1, 3)",True,l2,0.24927077,0.08994942,1.0,0.12291667,1.0,0.34675324,1.0,0.31111112,1.0,0.2777778,1.0,0.21666667,1.0,0.1649846076965332,1.8116982460021973,0.25303053696672306,0.05434951929637966,0.0
1,inglesa,82,0.25,"(1, 3)",False,l2,0.20555195,0.05040315,0.994965,0.18277778,1.0,0.26873738,1.0,0.115833335,0.9916084,0.19166666,0.9916084,0.22833334,0.9916084,0.15313196182250977,1.8584750175476075,0.24468986685566227,0.04686506689846311,0.00411103173613958
1,inglesa,99,0.25,"(1, 3)",True,,0.13687374,0.0385952,1.0,0.10555556,1.0,0.113859646,1.0,0.19761905,1.0,0.125,1.0,0.19666667,1.0,0.15160036087036133,2.046988010406494,0.3593826573804641,0.05051873384982983,0.0
1,inglesa,107,0.25,"(1, 3)",False,,0.10765924,0.02590288,0.9979798,0.09380952,0.989899,0.1420635,1.0,0.12,1.0,0.067424245,1.0,0.094444446,1.0,0.14945759773254394,1.8197783470153808,0.3049338586010752,0.04958885515949642,0.004040404040404022
1,inglesa,49,0.5,"(1, 1)",True,l1,0.46411565,0.081401065,1.0,0.38916665,1.0,0.51857144,1.0,0.525,1.0,0.34166667,1.0,0.56666666,1.0,0.043358373641967776,0.3009448528289795,0.03477875742694431,0.012163839743068939,0.0
1,inglesa,55,0.5,"(1, 1)",False,l1,0.42292517,0.08667278,1.0,0.31678572,1.0,0.5159524,1.0,0.5,1.0,0.345,1.0,0.45,1.0,0.04331016540527344,0.34992260932922364,0.06822713704587453,0.013611763802155648,0.0
