problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,norm,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
3,francesa,25,0.5,"(3, 5)",True,l1,0.767602,0.009316934,1.0,0.77107143,1.0,0.77666664,1.0,0.75333333,1.0,1.845392386118571,7.139526287714641,1.0804203457562567,0.391252686704996,0.0
3,francesa,54,0.5,"(3, 5)",False,l1,0.6948469,0.065933846,1.0,0.6611508,1.0,0.79833335,1.0,0.6419048,1.0,1.9200713634490967,7.28775429725647,1.1073366452834785,0.2893576267387876,0.0
3,francesa,49,0.5,"(3, 5)",True,l2,0.7236394,0.048810996,1.0,0.6684921,1.0,0.7783333,1.0,0.75166667,1.0,1.9029242992401123,7.4926150639851885,1.087513963497823,0.48724726164214566,0.0
3,francesa,78,0.5,"(3, 5)",False,l2,0.3997181,0.034860015,1.0,0.35992426,1.0,0.42261904,1.0,0.43650794,1.0,1.8905540307362874,7.460072596867879,1.3766855626285486,0.35167802091975514,0.0
3,francesa,45,0.75,"(2, 3)",True,l1,0.74090135,0.040886715,1.0,0.78369045,1.0,0.68595237,1.0,0.7316667,1.0,0.7861509323120117,2.2454240322113037,0.26177050505737604,0.1690778351396773,0.0
3,francesa,17,0.75,"(2, 3)",False,l1,0.77219385,0.024954839,1.0,0.79511905,1.0,0.775,1.0,0.735,1.0,0.753079334894816,1.8508687019348145,0.14966400844294522,0.1681674301445487,0.0
3,francesa,40,0.75,"(2, 3)",True,l2,0.74767005,0.029453013,1.0,0.78011906,1.0,0.71166664,1.0,0.735,1.0,0.7013216813405355,1.7122966448465984,0.13363768858405403,0.13913041472437188,0.0
3,francesa,50,0.75,"(2, 3)",False,l2,0.722483,0.023029698,1.0,0.6969048,1.0,0.75,1.0,0.73333335,1.0,0.6999653975168864,1.6872163613637288,0.2330735223551798,0.1491547010502719,0.0
3,francesa,10,0.75,"(2, 4)",True,l1,0.77887756,0.016182829,1.0,0.7940476,1.0,0.78,1.0,0.755,1.0,1.1702909469604492,3.404876708984375,0.6056525859978433,0.19312474501661453,0.0
3,francesa,41,0.75,"(2, 4)",False,l1,0.7462585,0.006370631,1.0,0.73904765,1.0,0.75,1.0,0.75333333,1.0,1.181790033976237,3.425428628921509,0.4348946134658449,0.23475916485489354,0.0
3,francesa,33,0.75,"(2, 4)",True,l2,0.7588776,0.017218143,1.0,0.77738094,1.0,0.7366667,1.0,0.75333333,1.0,1.200492302576701,3.3537660439809165,0.5183789636862444,0.235188029156485,0.0
3,francesa,56,0.75,"(2, 4)",False,l2,0.6680657,0.07261885,1.0,0.5842168,1.0,0.73190475,1.0,0.73,1.0,1.1830063660939534,3.427992264429728,0.4639343217612506,0.20351936542742788,0.0
3,francesa,24,0.75,"(2, 5)",True,l1,0.76790816,0.041006967,1.0,0.815119,1.0,0.7366667,1.0,0.72833335,1.0,2.429234345753988,8.268635034561157,2.217003266942689,0.4885858422215188,0.0
3,francesa,46,0.75,"(2, 5)",False,l1,0.7382143,0.028886164,1.0,0.7058333,1.0,0.77166665,1.0,0.75333333,1.0,2.370262622833252,8.481773694356283,0.6528079223256302,0.42394820686741264,0.0
3,francesa,38,0.75,"(2, 5)",True,l2,0.7542177,0.024551604,1.0,0.77761906,1.0,0.7183333,1.0,0.755,1.0,2.2140400409698486,8.045798540115356,1.2595585357498476,0.4568031474891009,0.0
3,francesa,76,0.75,"(2, 5)",False,l2,0.4115513,0.16189663,1.0,0.2287395,1.0,0.59343135,1.0,0.5038889,1.0,2.2232276598612466,8.33358637491862,1.6200075342194815,0.3741105677481125,0.0
3,francesa,32,0.75,"(3, 5)",True,l1,0.75938773,0.031206662,1.0,0.7952381,1.0,0.7366667,1.0,0.72833335,1.0,1.7030586401621501,6.7747565905253095,0.9551444645696833,0.3297580170295889,0.0
3,francesa,51,0.75,"(3, 5)",False,l1,0.7140646,0.03158315,1.0,0.6777381,1.0,0.745,1.0,0.73761904,1.0,1.6064606507619221,6.641459067662557,0.8918011273991543,0.3006801404476983,0.0
3,francesa,31,0.75,"(3, 5)",True,l2,0.759932,0.016562216,1.0,0.77761906,1.0,0.73833334,1.0,0.755,1.0,1.6368783315022786,6.430736700693767,0.9246353309703489,0.34854605764014523,0.0
3,francesa,74,0.75,"(3, 5)",False,l2,0.43033943,0.07033022,1.0,0.3533846,1.0,0.45833334,1.0,0.5177778,1.0,1.5817186037699382,6.5014463265736895,0.9012517420684764,0.2979981007881708,0.0
3,francesa,11,0.9,"(2, 3)",True,l1,0.7787585,0.028459024,1.0,0.81154764,1.0,0.75666666,1.0,0.75166667,1.0,0.7544023195902506,1.9724720319112141,0.22693238191356715,0.18149866320467287,0.0
3,francesa,20,0.9,"(2, 3)",False,l1,0.76988095,0.025469514,1.0,0.77416664,1.0,0.8,1.0,0.73333335,1.0,0.6943254470825195,1.7008872826894124,0.1611976130831295,0.13093313576898913,0.0
3,francesa,6,0.9,"(2, 3)",True,l2,0.7839286,0.024068827,1.0,0.80916667,1.0,0.7783333,1.0,0.75166667,1.0,0.7135061422983805,1.750113566716512,0.12386425716463204,0.12874891643007497,0.0
3,francesa,29,0.9,"(2, 3)",False,l2,0.76219386,0.008224473,1.0,0.75845236,1.0,0.775,1.0,0.755,1.0,0.738163153330485,1.7727389335632324,0.17106685195616214,0.1281741690897731,0.0
3,francesa,9,0.9,"(2, 4)",True,l1,0.77994895,0.01720238,1.0,0.7965476,1.0,0.78,1.0,0.755,1.0,1.216218074162801,3.6510283946990967,0.5964010580088063,0.18632982094203615,0.0
3,francesa,23,0.9,"(2, 4)",False,l1,0.76818025,0.02646239,1.0,0.7879762,1.0,0.7266667,1.0,0.78,1.0,1.300083875656128,3.7722736994425454,0.5027942933976659,0.22227244213550612,0.0
3,francesa,15,0.9,"(2, 4)",True,l2,0.774983,0.033082966,1.0,0.8127381,1.0,0.74,1.0,0.75333333,1.0,1.4098466237386067,3.991983334223429,0.7013046445642365,0.2650869621659997,0.0
3,francesa,53,0.9,"(2, 4)",False,l2,0.69586736,0.058622554,1.0,0.6370238,1.0,0.7783333,1.0,0.70166665,1.0,1.3774772485097249,4.019833326339722,0.6111992078686755,0.41020475917053356,0.0
3,francesa,36,0.9,"(2, 5)",True,l1,0.7561054,0.040084526,1.0,0.8020238,1.0,0.715,1.0,0.72833335,1.0,2.2055460611979165,8.086660305658976,1.6274758009378945,0.37217673990195665,0.0
3,francesa,7,0.9,"(2, 5)",False,l1,0.7837415,0.026721794,1.0,0.81095237,1.0,0.74666667,1.0,0.78,1.0,2.2602842648824057,8.23905603090922,0.9733072401300241,0.3055324112070728,0.0
3,francesa,37,0.9,"(2, 5)",True,l2,0.755034,0.038857475,1.0,0.79952383,1.0,0.715,1.0,0.72833335,1.0,2.2647107442220054,8.480526288350424,1.4048868002724793,0.5455972062336987,0.0
3,francesa,75,0.9,"(2, 5)",False,l2,0.427517,0.22879583,1.0,0.1634127,1.0,0.61785716,1.0,0.6333333,1.0,2.1648953755696616,8.18295399347941,1.298140772807386,0.38070980726565873,0.0
3,francesa,28,0.9,"(3, 5)",True,l1,0.7622959,0.036860943,1.0,0.8020238,1.0,0.715,1.0,0.75,1.0,1.786777416865031,6.73835563659668,1.1124128032538598,0.355616411600042,0.0
3,francesa,21,0.9,"(3, 5)",False,l1,0.7687925,0.0141119575,1.0,0.77940476,1.0,0.74666667,1.0,0.775,1.0,1.6851473649342854,6.826673269271851,0.8432778504990229,0.24618090405408186,0.0
3,francesa,39,0.9,"(3, 5)",True,l2,0.7522619,0.023770206,1.0,0.76416665,1.0,0.715,1.0,0.77166665,1.0,1.7150313059488933,6.887398640314738,0.9469759815372444,0.3301114796459535,0.0
3,francesa,65,0.9,"(3, 5)",False,l2,0.49578068,0.21144585,1.0,0.2518216,1.0,0.69,1.0,0.6675,1.0,1.6991340319315593,6.908836364746094,0.9162005921624446,0.2784254031805124,0.0
3,francesa,12,0.99,"(2, 3)",True,l1,0.7779422,0.04339495,1.0,0.8263095,1.0,0.75666666,1.0,0.7266667,1.0,0.8107038338979086,2.0923529465993247,0.20645773460686015,0.18506912744462792,0.0
3,francesa,1,0.99,"(2, 3)",False,l1,0.8002041,0.03125038,1.0,0.83047616,1.0,0.8,1.0,0.755,1.0,0.7465147177378336,1.8945130507151287,0.1966991552747619,0.1606102407909524,0.0
3,francesa,5,0.99,"(2, 3)",True,l2,0.78630954,0.034436673,1.0,0.8258333,1.0,0.76166666,1.0,0.75166667,1.0,0.7532836596171061,1.8606032530466716,0.2241685543732677,0.1577113391644375,0.0
3,francesa,2,0.99,"(2, 3)",False,l2,0.7941837,0.039407223,1.0,0.8297619,1.0,0.8,1.0,0.735,1.0,0.7468167146046957,1.9016718864440918,0.1721471027905369,0.14588614506361264,0.0
3,francesa,3,0.99,"(2, 4)",True,l1,0.78807825,0.024927935,1.0,0.8144048,1.0,0.7816667,1.0,0.755,1.0,1.298106034596761,3.761511961619059,0.6351561977706293,0.2458460594847726,0.0
3,francesa,8,0.99,"(2, 4)",False,l1,0.7815986,0.038361255,1.0,0.8192857,1.0,0.7266667,1.0,0.78,1.0,1.288069248199463,3.745335419972738,0.45798690074163384,0.26273152656558524,0.0
3,francesa,22,0.99,"(2, 4)",True,l2,0.7685374,0.02682244,1.0,0.7988095,1.0,0.73833334,1.0,0.75333333,1.0,1.3107035954793294,3.7890036900838218,0.6056267538089022,0.24015244394029467,0.0
3,francesa,30,0.99,"(2, 4)",False,l2,0.7607823,0.017815923,1.0,0.7807143,1.0,0.75166667,1.0,0.74,1.0,1.2960320313771565,3.7066903114318848,0.44195852769176125,0.2580321497451402,0.0
3,francesa,27,0.99,"(2, 5)",True,l1,0.7625,0.04947743,1.0,0.81916666,1.0,0.71166664,1.0,0.72833335,1.0,2.087397654851278,7.595964988072713,1.5273423891989786,0.26907584307532184,0.0
3,francesa,16,0.99,"(2, 5)",False,l1,0.772483,0.04059204,1.0,0.79690474,1.0,0.7083333,1.0,0.8,1.0,2.215442339579264,7.619775295257568,0.9174229773516678,0.3849812380694806,0.0
3,francesa,26,0.99,"(2, 5)",True,l2,0.7634524,0.04851245,1.0,0.81916666,1.0,0.715,1.0,0.72833335,1.0,2.0823893547058105,7.757340908050537,1.3072342627685505,0.4215890607217752,0.0
3,francesa,47,0.99,"(2, 5)",False,l2,0.732101,0.007305936,1.0,0.7237912,1.0,0.7366667,1.0,0.74,1.0,2.105823357899984,7.843568245569865,1.2077193895428304,0.3533913401271793,0.0
3,francesa,14,0.99,"(3, 5)",True,l1,0.77527213,0.05331973,1.0,0.8345238,1.0,0.71166664,1.0,0.75,1.0,1.7194593747456868,6.818384647369385,1.1226488449089425,0.31718873252310326,0.0
3,francesa,18,0.99,"(3, 5)",False,l1,0.7715306,0.02778797,1.0,0.79690474,1.0,0.73,1.0,0.775,1.0,1.7146296501159668,7.023417075475057,0.9092213689377114,0.3004223688753753,0.0
3,francesa,13,0.99,"(3, 5)",True,l2,0.7760204,0.051965065,1.0,0.8340476,1.0,0.715,1.0,0.75,1.0,1.7583203315734863,6.871641635894775,1.0057013131327353,0.35992455230058384,0.0
3,francesa,48,0.99,"(3, 5)",False,l2,0.7238017,0.02306054,1.0,0.70664835,1.0,0.7133333,1.0,0.76,1.0,1.4598026275634766,6.6889809767405195,0.8231025541645328,0.46600929765178906,0.0
4,francesa,85,0.1,"(2, 3)",True,l1,0.22857143,0.06767938,0.5630362,0.2,0.47575757,0.16666667,0.53456324,0.33333334,0.6787879,0.17308505376180014,0.385026216506958,0.036861399341234224,0.027152792555787952,0.08529697198913214
4,francesa,81,0.1,"(2, 3)",False,l1,0.26984128,0.09681238,0.59395385,0.2,0.4942857,0.22222222,0.67656565,0.42222223,0.6110101,0.1684087117513021,0.38752198219299316,0.03972103717392605,0.03843817571639631,0.07538647880382848
4,francesa,86,0.1,"(2, 3)",True,l2,0.22190475,0.042867724,0.5335124,0.22,0.49142858,0.16666667,0.5402198,0.28,0.5688889,0.16543428103129068,0.38190801938374835,0.03943093234661426,0.034302896170479116,0.03197672874006563
4,francesa,88,0.1,"(2, 3)",False,l2,0.21015874,0.052086715,0.63974506,0.15555556,0.4642857,0.22222222,0.7644445,0.28,0.690505,0.15742572148640951,0.4230128924051921,0.07106611844001477,0.02040003942808706,0.12768776385566624
4,francesa,96,0.1,"(2, 4)",True,l1,0.16231292,0.063747264,0.72178453,0.22,0.6166667,0.17142858,0.67353535,0.06666667,0.8751515,0.30211464564005536,0.7716293334960938,0.07674368042488222,0.07424257660661399,0.11090413331002896
4,francesa,92,0.1,"(2, 4)",False,l1,0.20077921,0.10405015,0.57708514,0.18888889,0.48095238,0.07272727,0.45252526,0.34666666,0.7977778,0.28688375155131024,0.8180596033732096,0.10238573164394894,0.07630750375473008,0.1564841986688994
4,francesa,93,0.1,"(2, 4)",True,l2,0.18231292,0.0830935,0.6500144,0.26666668,0.5587302,0.17142858,0.59353536,0.06666667,0.7977778,0.30822165807088214,0.7680283387502035,0.07297273784488603,0.0660523048207388,0.10544621252256509
4,francesa,82,0.1,"(2, 4)",False,l2,0.24330653,0.051269993,0.6745599,0.2995671,0.6420635,0.18,0.6276768,0.22222222,0.7539394,0.29339877764383954,0.7644453048706055,0.1002697209248273,0.0725599972703007,0.05643624332904993
4,francesa,94,0.1,"(2, 5)",True,l1,0.1820037,0.083759196,0.7379269,0.18,0.5442857,0.2942857,0.709899,0.07272727,0.959596,0.41355665524800617,1.2911760012308757,0.14429225565152592,0.07975630004314108,0.17070407584630337
4,francesa,83,0.1,"(2, 5)",False,l1,0.23289378,0.051613893,0.65219337,0.1923077,0.5436508,0.31333333,0.53333336,0.21333334,0.87959594,0.41892337799072266,1.298017978668213,0.15527589630623845,0.08770012220455103,0.1608530768039299
4,francesa,91,0.1,"(2, 5)",True,l2,0.20188384,0.07285099,0.67247236,0.14153846,0.5087302,0.31428573,0.5490909,0.18,0.959596,0.41636959711710614,1.3100287119547527,0.15909909019208893,0.08679751991270741,0.20369458538873467
4,francesa,84,0.1,"(2, 5)",False,l2,0.23207174,0.12861903,0.7185618,0.37301588,0.80396825,0.07272727,0.5121212,0.18,0.839596,0.4264780680338542,1.2777549425760906,0.15093860572199916,0.0775106983617658,0.14669838273622415
4,francesa,95,0.1,"(3, 5)",True,l1,0.16891108,0.085420296,0.6946465,0.14945056,0.49444443,0.2942857,0.709899,0.07272727,0.87959594,0.35929497083028156,1.1445276737213135,0.12929504539728628,0.06693070257047679,0.1576068992796342
4,francesa,89,0.1,"(3, 5)",False,l1,0.20611112,0.0610158,0.70849925,0.155,0.697619,0.3,0.5078788,0.18888889,0.92,0.3440263271331787,1.10300874710083,0.10249819000735347,0.07924045646939673,0.16842358888245568
4,francesa,90,0.1,"(3, 5)",True,l2,0.20193878,0.059315477,0.68117845,0.155,0.49444443,0.2942857,0.5490909,0.18,1.0,0.3351309299468994,1.1873620351155598,0.18582390501623788,0.08184191351686096,0.22654204027702782
4,francesa,87,0.1,"(3, 5)",False,l2,0.21406162,0.06290576,0.6713612,0.17058824,0.7031746,0.31333333,0.5121212,0.18,0.7987879,0.357999324798584,1.224018971125285,0.11334189865360197,0.06065525326408471,0.11917357764774973
4,francesa,79,0.25,"(2, 3)",True,l1,0.32114774,0.12385239,0.9531987,0.1923077,0.9,0.34666666,1.0,0.4888889,0.959596,0.1921830177307129,0.44641566276550293,0.04643143467460875,0.04802831447186111,0.04107468114589783
4,francesa,77,0.25,"(2, 3)",False,l1,0.35785714,0.29750246,0.98306876,0.075,0.94920635,0.79333335,1.0,0.34666666,1.0,0.19614434242248535,0.4425193468729655,0.04403302041950382,0.031027295449141554,0.023944356611607976
4,francesa,76,0.25,"(2, 3)",True,l2,0.37705627,0.15188576,0.9696008,0.34242424,0.94920635,0.6,1.0,0.2060606,0.959596,0.18484298388163248,0.4821764628092448,0.04531582186441823,0.04142519989302395,0.02190998109935432
4,francesa,78,0.25,"(2, 3)",False,l2,0.34839827,0.0904023,0.96666664,0.41333333,0.9,0.39333335,1.0,0.2060606,1.0,0.18797636032104492,0.45138827959696454,0.0705110554419165,0.03900569144676969,0.04714045207910316
4,francesa,74,0.25,"(2, 4)",True,l1,0.39435327,0.25718176,0.98306876,0.24945055,0.94920635,0.8,1.0,0.2060606,1.0,0.32795222600301105,0.8047119776407877,0.09183170306502642,0.08158856678827575,0.023944356611607976
4,francesa,75,0.25,"(2, 4)",False,l1,0.3840049,0.16942494,0.98306876,0.24945055,0.94920635,0.64761907,1.0,0.32222223,1.0,0.3035428524017334,0.8136234283447266,0.09469575993513761,0.05002992947259804,0.023944356611607976
4,francesa,80,0.25,"(2, 4)",True,l2,0.31896102,0.15695272,1.0,0.22909091,1.0,0.56666666,1.0,0.2060606,1.0,0.3167072931925456,0.7882467110951742,0.07860581604873168,0.05871257624445745,0.0
4,francesa,67,0.25,"(2, 4)",False,l2,0.48506492,0.21983594,0.98306876,0.47,0.94920635,0.7866667,1.0,0.2060606,1.0,0.3592363198598226,0.8364253838857015,0.12831186553130333,0.05879903429206,0.023944356611607976
4,francesa,64,0.25,"(2, 5)",True,l1,0.55741495,0.22918552,1.0,0.34,1.0,0.8933333,1.0,0.54761904,1.0,0.44108033180236816,1.552929957707723,0.06991880166142223,0.0665760410857611,0.0
4,francesa,69,0.25,"(2, 5)",False,l1,0.45500723,0.28212342,1.0,0.22909091,1.0,0.8933333,1.0,0.35555556,1.0,0.4437677065531413,1.4465429782867432,0.1947420375662488,0.11816981232152389,0.0
4,francesa,73,0.25,"(2, 5)",True,l2,0.41111112,0.255452,1.0,0.18888889,1.0,0.8,1.0,0.35555556,1.0,0.42968400319417316,1.3494120438893635,0.09238717634228108,0.08742257185842088,0.0
4,francesa,66,0.25,"(2, 5)",False,l2,0.50103897,0.24811496,0.98306876,0.34242424,0.94920635,0.8933333,1.0,0.34666666,1.0,0.4224270184834798,1.2726389567057292,0.10352504396531562,0.08466305461012723,0.023944356611607976
4,francesa,64,0.25,"(3, 5)",True,l1,0.55741495,0.22918552,1.0,0.34,1.0,0.8933333,1.0,0.54761904,1.0,0.3295300006866455,1.075836976369222,0.08863775682736655,0.05044925733101504,0.0
4,francesa,69,0.25,"(3, 5)",False,l1,0.45500723,0.28212342,1.0,0.22909091,1.0,0.8933333,1.0,0.35555556,1.0,0.33466267585754395,1.0701725482940674,0.09475323893342924,0.06799014837424096,0.0
4,francesa,72,0.25,"(3, 5)",True,l2,0.42834055,0.24081945,1.0,0.22909091,1.0,0.8,1.0,0.35555556,1.0,0.35368943214416504,1.120064655939738,0.16470393192209817,0.0819910653843542,0.0
4,francesa,71,0.25,"(3, 5)",False,l2,0.43238094,0.23299782,1.0,0.3,1.0,0.8,1.0,0.26333332,1.0,0.3371582825978597,1.0789154370625813,0.12072887743331762,0.055022240906296344,0.0
4,francesa,48,0.5,"(2, 3)",True,l1,0.74340135,0.090839736,1.0,0.8057143,1.0,0.79333335,1.0,0.6,1.0,0.18366297086079916,0.42690833409627277,0.04183996009253159,0.038629182660810384,0.0
4,francesa,55,0.5,"(2, 3)",False,l1,0.64886624,0.11769974,1.0,0.6547619,1.0,0.8,1.0,0.4888889,1.0,0.19211896260579428,0.5111703872680664,0.017571586504184295,0.029894925038793648,0.0
4,francesa,51,0.5,"(2, 3)",True,l2,0.7110204,0.07033606,1.0,0.71619046,1.0,0.8,1.0,0.6142857,1.0,0.19645428657531738,0.5397533575693766,0.06136145270328427,0.061942412328542945,0.0
4,francesa,62,0.5,"(2, 3)",False,l2,0.5742857,0.16889665,1.0,0.58,1.0,0.79333335,1.0,0.34666666,1.0,0.21882001558939615,0.4828592936197917,0.05633131211727878,0.09311798770721365,0.0
4,francesa,36,0.5,"(2, 4)",True,l1,0.7891837,0.07119314,1.0,0.7214286,1.0,0.8933333,1.0,0.7866667,1.0,0.28648964564005536,0.7352529366811117,0.07079861372740241,0.060152024427366335,0.0
4,francesa,56,0.5,"(2, 4)",False,l1,0.6447619,0.16487472,1.0,0.5933333,1.0,0.8933333,1.0,0.47333333,1.0,0.34028371175130206,0.7633692423502604,0.11355799024193346,0.029305622365272163,0.0
4,francesa,53,0.5,"(2, 4)",True,l2,0.7033333,0.10404517,1.0,0.5833333,1.0,0.8,1.0,0.7866667,1.0,0.3361636797587077,0.8031919002532959,0.06896147182164108,0.09339314477858722,0.0
4,francesa,63,0.5,"(2, 4)",False,l2,0.5642857,0.15050934,1.0,0.45,1.0,0.8,1.0,0.5,1.0,0.3270943959554036,0.7942197322845459,0.09881720631196404,0.06688625294001764,0.0
4,francesa,32,0.5,"(2, 5)",True,l1,0.7929932,0.07131316,1.0,0.7214286,1.0,0.8933333,1.0,0.8,1.0,0.44379599889119464,1.3063613573710124,0.11561081553006909,0.07886587239519129,0.0
4,francesa,57,0.5,"(2, 5)",False,l1,0.63,0.24581578,1.0,0.35,1.0,0.8933333,1.0,0.7866667,1.0,0.42205437024434406,1.3074053128560383,0.09166268308457602,0.07671180577635743,0.0
4,francesa,60,0.5,"(2, 5)",True,l2,0.5825397,0.059229963,1.0,0.62,1.0,0.4888889,1.0,0.62,1.0,0.41272274653116864,1.2496896584828694,0.10470929341394057,0.08782150552752323,0.0
4,francesa,68,0.5,"(2, 5)",False,l2,0.4848485,0.23658665,1.0,0.22909091,1.0,0.56666666,1.0,0.7866667,1.0,0.4110879898071289,1.2264559268951416,0.10527929619485846,0.07261170017914008,0.0
4,francesa,32,0.5,"(3, 5)",True,l1,0.7929932,0.07131316,1.0,0.7214286,1.0,0.8933333,1.0,0.8,1.0,0.3434623082478841,1.0449806849161785,0.12717058223172092,0.06137741206665515,0.0
4,francesa,57,0.5,"(3, 5)",False,l1,0.63,0.24581578,1.0,0.35,1.0,0.8933333,1.0,0.7866667,1.0,0.3780992031097412,1.2541054089864094,0.278545439060076,0.044090052488163146,0.0
4,francesa,59,0.5,"(3, 5)",True,l2,0.6047619,0.024093544,1.0,0.62,1.0,0.56666666,1.0,0.62,1.0,0.39358003934224445,1.3176472981770833,0.10555033913578153,0.10433823137691878,0.0
4,francesa,61,0.5,"(3, 5)",False,l2,0.5781818,0.30499795,1.0,0.22909091,1.0,0.8933333,1.0,0.7866667,1.0,0.36721158027648926,1.2555607159932454,0.12536470415104226,0.08919408614419481,0.0
4,francesa,50,0.75,"(2, 3)",True,l1,0.73517007,0.038954116,1.0,0.7242857,1.0,0.79333335,1.0,0.6933333,1.0,0.20356265703837076,0.4752950668334961,0.0671605043854909,0.044152952300566616,0.0
4,francesa,49,0.75,"(2, 3)",False,l1,0.739932,0.06556002,1.0,0.6642857,1.0,0.79333335,1.0,0.8,1.0,0.2015399932861328,0.4732656478881836,0.060136893485705556,0.039513659538644316,0.0
4,francesa,24,0.75,"(2, 3)",True,l2,0.79952383,0.004151332,1.0,0.80333334,1.0,0.79333335,1.0,0.8,1.0,0.23354101181030273,0.6083689530690511,0.11328825250946076,0.11949805439896907,0.0
4,francesa,43,0.75,"(2, 3)",False,l2,0.7685034,0.09690428,1.0,0.6642857,1.0,0.8933333,1.0,0.8,1.0,0.18729170163472494,0.4408836364746094,0.05172108597493192,0.04758665744108492,0.0
4,francesa,11,0.75,"(2, 4)",True,l1,0.82585037,0.033792477,1.0,0.8647619,1.0,0.79333335,1.0,0.8,1.0,0.291517972946167,0.8600703080495199,0.15024076195887706,0.06342188707272756,0.0
4,francesa,32,0.75,"(2, 4)",False,l1,0.7929932,0.07131316,1.0,0.7214286,1.0,0.8933333,1.0,0.8,1.0,0.31996838251749676,0.7912019888559977,0.10398531736329995,0.06279448445092113,0.0
4,francesa,1,0.75,"(2, 4)",True,l2,0.8544218,0.036395513,1.0,0.8647619,1.0,0.8933333,1.0,0.8,1.0,0.3015507062276204,0.9342676798502604,0.02914375712274025,0.05976316056832432,0.0
4,francesa,23,0.75,"(2, 4)",False,l2,0.80489796,0.1133424,1.0,0.8647619,1.0,0.8933333,1.0,0.62666667,1.0,0.31251128514607746,0.8502147197723389,0.0845206192414942,0.0606492894594705,0.0
4,francesa,14,0.75,"(2, 5)",True,l1,0.825034,0.032852564,1.0,0.86285716,1.0,0.79333335,1.0,0.8,1.0,0.4565977255503337,1.5837236245473225,0.29641989641178745,0.11536744172729733,0.0
4,francesa,1,0.75,"(2, 5)",False,l1,0.8544218,0.036395513,1.0,0.8647619,1.0,0.8933333,1.0,0.8,1.0,0.453113317489624,1.4892110029856365,0.06640822863733077,0.07185932321137249,0.0
4,francesa,21,0.75,"(2, 5)",True,l2,0.81870747,0.04781979,1.0,0.7814286,1.0,0.8933333,1.0,0.8,1.0,0.5436349709828695,1.4718940258026123,0.17204396756450932,0.11612439677110355,0.0
4,francesa,52,0.75,"(2, 5)",False,l2,0.70455784,0.136444,1.0,0.69285715,1.0,0.8933333,1.0,0.53333336,1.0,0.4628463586171468,1.4912780125935872,0.2853578920294,0.11578059715510328,0.0
4,francesa,14,0.75,"(3, 5)",True,l1,0.825034,0.032852564,1.0,0.86285716,1.0,0.79333335,1.0,0.8,1.0,0.3784964084625244,1.3053199450174968,0.14951694044712716,0.09999250856410663,0.0
4,francesa,13,0.75,"(3, 5)",False,l1,0.825034,0.04322507,1.0,0.7961905,1.0,0.8933333,1.0,0.8,1.0,0.3577257792154948,1.2941416104634602,0.19113197770806234,0.06553130735684175,0.0
4,francesa,37,0.75,"(3, 5)",True,l2,0.7807483,0.0838933,1.0,0.69285715,1.0,0.8933333,1.0,0.8,1.0,0.384014368057251,1.2174209753672283,0.13461930703728406,0.05959482961458279,0.0
4,francesa,54,0.75,"(3, 5)",False,l2,0.6545578,0.15205383,1.0,0.5761905,1.0,0.8933333,1.0,0.53333336,1.0,0.36172739664713544,1.1444869836171467,0.06456764804959474,0.05931067949509102,0.0
4,francesa,44,0.9,"(2, 3)",True,l1,0.7438095,0.061086163,1.0,0.67333335,1.0,0.79333335,1.0,0.8,1.0,0.18424693743387857,0.5372450351715088,0.004867514133946442,0.036122298596156045,0.0
4,francesa,40,0.9,"(2, 3)",False,l1,0.7752381,0.024871552,1.0,0.74666667,1.0,0.79333335,1.0,0.8,1.0,0.192381223042806,0.5440667470296224,0.044980129157644815,0.030680845710345416,0.0
4,francesa,42,0.9,"(2, 3)",True,l2,0.77238095,0.028155705,1.0,0.74,1.0,0.79333335,1.0,0.8,1.0,0.23749391237894693,0.6438803672790527,0.02910929677947373,0.06253095286600402,0.0
4,francesa,44,0.9,"(2, 3)",False,l2,0.7438095,0.061086163,1.0,0.67333335,1.0,0.79333335,1.0,0.8,1.0,0.21827101707458496,0.5234966278076172,0.033800772809468665,0.02902239900517418,0.0
4,francesa,11,0.9,"(2, 4)",True,l1,0.82585037,0.033792477,1.0,0.8647619,1.0,0.79333335,1.0,0.8,1.0,0.29142260551452637,1.0884780883789062,0.1043421187993544,0.06205304814315783,0.0
4,francesa,24,0.9,"(2, 4)",False,l1,0.79952383,0.004151332,1.0,0.80333334,1.0,0.79333335,1.0,0.8,1.0,0.30275392532348633,0.8169983228047689,0.10270498860187363,0.07297148969051616,0.0
4,francesa,1,0.9,"(2, 4)",True,l2,0.8544218,0.066737436,1.0,0.93142855,1.0,0.79333335,1.0,0.8,1.0,0.3185570240020752,0.8438313007354736,0.16097588067524846,0.09836148190324581,0.0
4,francesa,38,0.9,"(2, 4)",False,l2,0.7785714,0.103046566,1.0,0.80333334,1.0,0.8933333,1.0,0.62666667,1.0,0.2990740140279134,0.8077623049418131,0.03639270082783897,0.06305207749283537,0.0
4,francesa,14,0.9,"(2, 5)",True,l1,0.825034,0.032852564,1.0,0.86285716,1.0,0.79333335,1.0,0.8,1.0,0.41997599601745605,1.2971776326497395,0.1548625433739993,0.08080998024552645,0.0
