problem,language,rank_test_score,PCA_componentes,ngram_range,sublinear_tf,norm,mean_test_score,std_test_score,mean_train_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,mean_score_time,mean_fit_time,std_fit_time,std_score_time,std_train_score
6,italiana,75,0.1,"(2, 5)",False,l2,0.6342857,0.26250148,0.671142,0.68666667,0.63418806,0.8,0.79242426,0.73333335,0.64025307,0.73333335,0.54805195,0.0,0.7407925,0.21680135726928712,0.9223902702331543,0.08834173931099688,0.08313263181006748,0.08605981873218074
6,italiana,96,0.1,"(3, 5)",True,l1,0.4145578,0.17004636,0.55864114,0.5133333,0.43717173,0.54761904,0.5186869,0.23333333,0.594783,0.46666667,0.65384614,0.08,0.58871794,0.1667910099029541,0.6984079837799072,0.06674295854173876,0.06000789173850024,0.07433169879621604
6,italiana,79,0.1,"(3, 5)",False,l1,0.6002721,0.27877316,0.68926275,0.68666667,0.59761906,0.64761907,0.7439394,0.53333336,0.6653613,1.0,0.73449886,0.0,0.7048951,0.1660928249359131,0.7116810321807862,0.07042455754233373,0.06963069673835388,0.053385497084380173
6,italiana,85,0.1,"(3, 5)",True,l2,0.52027214,0.18472312,0.50251347,0.6066667,0.5179798,0.54761904,0.41264957,0.5,0.5620513,0.73333335,0.4604462,0.1,0.55944055,0.1637132167816162,0.7017427921295166,0.0641429010842142,0.06226336214915436,0.058085842352904975
6,italiana,81,0.1,"(3, 5)",False,l2,0.5907483,0.2433439,0.67663336,0.68666667,0.6333333,0.64761907,0.7918182,0.73333335,0.64025307,0.73333335,0.5769697,0.0,0.7407925,0.16439433097839357,0.6990916728973389,0.07102976356754945,0.061694698007308243,0.07812196419659707
6,italiana,84,0.25,"(2, 3)",True,l1,0.5561905,0.21672474,0.84310156,0.7866667,0.75434345,0.62666667,0.8732323,0.26666668,0.86340326,0.6,0.79142857,0.2,0.9331002,0.11242480278015136,0.46984238624572755,0.04971330165638354,0.04060627643369417,0.06319475584541583
6,italiana,61,0.25,"(2, 3)",False,l1,0.73714286,0.2075972,0.87181354,0.7866667,0.9222222,0.79333335,0.8377778,0.73333335,0.7974825,1.0,0.86848485,0.26666668,0.9331002,0.11693201065063477,0.477523946762085,0.0442995048245449,0.045155143714177,0.050973930984938354
6,italiana,77,0.25,"(2, 3)",True,l2,0.6152381,0.22349928,0.81725186,0.8933333,0.71393937,0.62666667,0.83626264,0.46666667,0.83496505,0.6,0.73465866,0.2,0.9664336,0.11500496864318847,0.4873337745666504,0.0524633309993,0.036651680912015094,0.08991712544784261
6,italiana,61,0.25,"(2, 3)",False,l2,0.73714286,0.2075972,0.87280184,0.7866667,0.9222222,0.79333335,0.8377778,0.73333335,0.83575755,1.0,0.86848485,0.26666668,0.8997669,0.11279759407043458,0.48716416358947756,0.04240692349178666,0.042899898687044254,0.03402083917474844
6,italiana,78,0.25,"(2, 4)",True,l1,0.61333334,0.18977012,0.85781485,0.7866667,0.83878785,0.62666667,0.9136364,0.53333336,0.9054545,0.73333335,0.69809526,0.2,0.9331002,0.1666567802429199,0.6893537998199463,0.05344364642556076,0.06070560900642408,0.08593701290680292
6,italiana,61,0.25,"(2, 4)",False,l1,0.73714286,0.2075972,0.8402171,0.7866667,0.87363636,0.79333335,0.8377778,0.73333335,0.7563714,1.0,0.8001998,0.26666668,0.9331002,0.16397905349731445,0.6806062221527099,0.060019434433238095,0.05933378978814424,0.06063259604004098
6,italiana,82,0.25,"(2, 4)",True,l2,0.58666664,0.19000417,0.83852506,0.79333335,0.75434345,0.62666667,0.8751515,0.46666667,0.8647619,0.6,0.7652681,0.2,0.9331002,0.1678041934967041,0.6831150531768799,0.05492581698087561,0.06256933257446608,0.0684506624983248
6,italiana,44,0.25,"(2, 4)",False,l2,0.7752381,0.22696659,0.8659458,0.7866667,0.87363636,0.79333335,0.88222224,1.0,0.80481285,1.0,0.83595735,0.26666668,0.9331002,0.16837239265441895,0.7181490421295166,0.08645416949416268,0.06229878853802504,0.04352086776586861
6,italiana,72,0.25,"(2, 5)",True,l1,0.69714284,0.23837698,0.8915489,0.7866667,0.84323233,0.7866667,0.8751515,0.53333336,0.8398268,1.0,0.9664336,0.2,0.9331002,0.21224455833435057,0.9034086227416992,0.08972011980563722,0.08065318836147382,0.050225021410139924
6,italiana,53,0.25,"(2, 5)",False,l1,0.76,0.27080128,0.856155,0.8,0.87363636,0.79333335,0.8377778,1.0,0.80030304,1.0,0.83595735,0.13333334,0.9331002,0.21550555229187013,0.9123103618621826,0.08553509997700667,0.07989401645345819,0.04492499483367749
6,italiana,83,0.25,"(2, 5)",True,l2,0.5736054,0.22032794,0.8651375,0.54761904,0.80242425,0.62666667,0.92,0.46666667,0.902331,1.0,0.76783216,0.2,0.9331002,0.21254067420959472,0.9132692813873291,0.08287530782831268,0.08158687402341495,0.06695291473326767
6,italiana,68,0.25,"(2, 5)",False,l2,0.72952384,0.27058682,0.85895944,0.6933333,0.87363636,0.79333335,0.88222224,1.0,0.80481285,1.0,0.8010256,0.13333334,0.9331002,0.2156759738922119,0.8992974281311035,0.07695581567193514,0.07595323410132468,0.050083143484158654
6,italiana,72,0.25,"(3, 5)",True,l1,0.69714284,0.23837698,0.8852752,0.7866667,0.84323233,0.7866667,0.8751515,0.53333336,0.8398268,1.0,0.9350649,0.2,0.9331002,0.1689976692199707,0.6893576145172119,0.05886672003872737,0.05719594888360376,0.04171785572896313
6,italiana,71,0.25,"(3, 5)",False,l1,0.7104762,0.31321898,0.86310935,0.6933333,0.87363636,0.79333335,0.8377778,1.0,0.80030304,1.0,0.9020979,0.0,0.9017316,0.1712723731994629,0.7032750606536865,0.05429248646840771,0.05988791834201048,0.03926557241334138
6,italiana,80,0.25,"(3, 5)",True,l2,0.59265304,0.2558677,0.8624056,0.71428573,0.7987879,0.62666667,0.92,0.26666668,0.8997669,1.0,0.76037294,0.2,0.9331002,0.16342582702636718,0.6974077701568604,0.07608200146023399,0.05453060712919991,0.0695249405354555
6,italiana,68,0.25,"(3, 5)",False,l2,0.72952384,0.27058682,0.85268575,0.6933333,0.87363636,0.79333335,0.88222224,1.0,0.80481285,1.0,0.8010256,0.13333334,0.9017316,0.17560606002807616,0.7135986328125,0.05741345763428504,0.05656491519113861,0.04165911640741393
6,italiana,68,0.5,"(2, 3)",True,l1,0.72952384,0.19859369,0.9932867,0.79333335,1.0,0.8933333,1.0,0.73333335,0.9664336,0.73333335,1.0,0.26666668,1.0,0.10997915267944336,0.48880443572998045,0.056175965640405855,0.03974315639547909,0.01342657342657345
6,italiana,18,0.5,"(2, 3)",False,l1,0.7961905,0.22791971,0.97177935,0.8933333,1.0,0.8933333,0.959596,0.73333335,0.9664336,1.0,0.9664336,0.26666668,0.9664336,0.1127553939819336,0.4687203884124756,0.05007160142975002,0.04267220953919923,0.014356686901758082
6,italiana,55,0.5,"(2, 3)",True,l2,0.74666667,0.18622397,1.0,0.79333335,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.1142240047454834,0.4659723281860352,0.03415245363988737,0.037492583064520545,0.0
6,italiana,18,0.5,"(2, 3)",False,l2,0.7961905,0.22791971,0.9655056,0.8933333,1.0,0.8933333,0.959596,0.73333335,0.9350649,1.0,0.9664336,0.26666668,0.9664336,0.11403756141662598,0.45827884674072267,0.04412974097298884,0.04026219294242823,0.020751596594756047
6,italiana,72,0.5,"(2, 4)",True,l1,0.69714284,0.17727594,1.0,0.7866667,1.0,0.7866667,1.0,0.73333335,1.0,0.73333335,1.0,0.26666668,1.0,0.165521240234375,0.681882381439209,0.05391077971953812,0.05801210009407617,0.0
6,italiana,18,0.5,"(2, 4)",False,l1,0.7961905,0.22791971,0.9919192,0.8933333,1.0,0.8933333,0.959596,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.16799626350402833,0.7015746116638184,0.07007780223886324,0.06470644113008309,0.016161616161616175
6,italiana,55,0.5,"(2, 4)",True,l2,0.74666667,0.18622397,1.0,0.7866667,1.0,0.79333335,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.16650748252868652,0.6692580223083496,0.057107042745188144,0.05362919203013718,0.0
6,italiana,18,0.5,"(2, 4)",False,l2,0.7961905,0.22791971,0.9919192,0.8933333,1.0,0.8933333,0.959596,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.16730542182922364,0.6681836128234864,0.05990812232022224,0.05033972058056794,0.016161616161616175
6,italiana,64,0.5,"(2, 5)",True,l1,0.7352381,0.2071029,1.0,0.7866667,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.2196484088897705,0.9107289791107178,0.08663114543582282,0.07278269067270611,0.0
6,italiana,18,0.5,"(2, 5)",False,l1,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.22069759368896485,0.9260358333587646,0.07825640872130227,0.07993244053378615,0.0
6,italiana,64,0.5,"(2, 5)",True,l2,0.7352381,0.2071029,1.0,0.7866667,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.2227410316467285,0.9284837722778321,0.07850740900925317,0.07927129078543704,0.0
6,italiana,55,0.5,"(2, 5)",False,l2,0.74666667,0.22012983,1.0,0.72,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.21887717247009278,0.9223819732666015,0.09062719676901021,0.08167994577775836,0.0
6,italiana,64,0.5,"(3, 5)",True,l1,0.7352381,0.2071029,1.0,0.7866667,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.17034668922424318,0.6839958190917969,0.058862248468616644,0.055215677897722894,0.0
6,italiana,55,0.5,"(3, 5)",False,l1,0.74666667,0.22012983,1.0,0.72,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.16541428565979005,0.7011323928833008,0.05028950380585872,0.05858005665800066,0.0
6,italiana,64,0.5,"(3, 5)",True,l2,0.7352381,0.2071029,1.0,0.7866667,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.17131943702697755,0.6990687370300293,0.07444291296315635,0.05949785811232415,0.0
6,italiana,54,0.5,"(3, 5)",False,l2,0.7561905,0.19964595,1.0,0.72,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.16299538612365722,0.7161581516265869,0.060286330876616855,0.05651549272880013,0.0
6,italiana,37,0.75,"(2, 3)",True,l1,0.7771429,0.19859369,1.0,0.8933333,1.0,0.79333335,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.11366443634033203,0.4799197673797607,0.050516104174842674,0.03924508615677592,0.0
6,italiana,59,0.75,"(2, 3)",False,l1,0.73904765,0.2213789,1.0,0.6933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.11472721099853515,0.4677450180053711,0.04363396843701093,0.04227575769232802,0.0
6,italiana,34,0.75,"(2, 3)",True,l2,0.7866667,0.17756733,1.0,0.8933333,1.0,0.79333335,1.0,0.73333335,1.0,1.0,1.0,0.4,1.0,0.11780829429626465,0.46958117485046386,0.04173164307737145,0.04554270474062589,0.0
6,italiana,59,0.75,"(2, 3)",False,l2,0.73904765,0.2213789,1.0,0.6933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.11211142539978028,0.4743971824645996,0.03844339381849885,0.03986633937760498,0.0
6,italiana,3,0.75,"(2, 4)",True,l1,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.1697484016418457,0.6876688003540039,0.05993919305138395,0.054807030440041433,0.0
6,italiana,3,0.75,"(2, 4)",False,l1,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.16606616973876953,0.6824023723602295,0.05639916252924397,0.05735223906193845,0.0
6,italiana,38,0.75,"(2, 4)",True,l2,0.7752381,0.1984612,1.0,0.7866667,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.1681969165802002,0.6799339771270752,0.06159290465745934,0.06045436353359697,0.0
6,italiana,38,0.75,"(2, 4)",False,l2,0.7752381,0.1984612,1.0,0.7866667,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.15968751907348633,0.6880772590637207,0.04626886090017344,0.05952377075291434,0.0
6,italiana,3,0.75,"(2, 5)",True,l1,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.21393003463745117,0.8838583469390869,0.08652986395449186,0.07501204914342972,0.0
6,italiana,3,0.75,"(2, 5)",False,l1,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.21396517753601074,0.9125839710235596,0.09144985325638036,0.0771225083368824,0.0
6,italiana,3,0.75,"(2, 5)",True,l2,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.21573162078857422,0.8922505378723145,0.08270814418215068,0.07776009518377872,0.0
6,italiana,3,0.75,"(2, 5)",False,l2,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.21728835105895997,0.8942400455474854,0.08647511203136589,0.07810869402905049,0.0
6,italiana,38,0.75,"(3, 5)",True,l1,0.7752381,0.1984612,1.0,0.7866667,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.1648590087890625,0.6909362316131592,0.05130004989465277,0.05815725356149667,0.0
6,italiana,34,0.75,"(3, 5)",False,l1,0.7866667,0.2501555,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.2,1.0,0.17220373153686525,0.691851806640625,0.06195279496062947,0.06858305504632166,0.0
6,italiana,3,0.75,"(3, 5)",True,l2,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.16641645431518554,0.6907139778137207,0.061969411743233005,0.06254624655856537,0.0
6,italiana,34,0.75,"(3, 5)",False,l2,0.7866667,0.2501555,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.2,1.0,0.1649183750152588,0.7016602039337159,0.07179786003353698,0.05987810285284428,0.0
6,italiana,18,0.9,"(2, 3)",True,l1,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.10665478706359863,0.478285551071167,0.05821854663024276,0.04271434502302365,0.0
6,italiana,18,0.9,"(2, 3)",False,l1,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.11086702346801758,0.4712409019470215,0.03273424764437141,0.0407143570539606,0.0
6,italiana,3,0.9,"(2, 3)",True,l2,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.1175124168395996,0.47378315925598147,0.03574213783585329,0.040912756649395816,0.0
6,italiana,45,0.9,"(2, 3)",False,l2,0.7657143,0.21988247,1.0,0.7866667,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.11323323249816894,0.46941337585449217,0.045255544162325995,0.038204471051783,0.0
6,italiana,18,0.9,"(2, 4)",True,l1,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.17094893455505372,0.6898576259613037,0.07487182483536219,0.05653596943447384,0.0
6,italiana,1,0.9,"(2, 4)",False,l1,0.83428574,0.14251387,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.53333336,1.0,0.16113390922546386,0.7394924640655518,0.08176816156934147,0.06427625671221072,0.0
6,italiana,3,0.9,"(2, 4)",True,l2,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.16408085823059082,0.722197151184082,0.037297887044141616,0.056960939677311494,0.0
6,italiana,17,0.9,"(2, 4)",False,l2,0.8038095,0.13796052,1.0,0.7866667,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.53333336,1.0,0.16046061515808105,0.7017971515655518,0.05284500923882449,0.05880566130744289,0.0
6,italiana,18,0.9,"(2, 5)",True,l1,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.21036477088928224,0.8902534008026123,0.06736130686864521,0.07768943482815933,0.0
6,italiana,3,0.9,"(2, 5)",False,l1,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.2126406192779541,0.8989609718322754,0.07916353242811743,0.07791622976649827,0.0
6,italiana,3,0.9,"(2, 5)",True,l2,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.2126673698425293,0.9014866352081299,0.09226280273794032,0.07816439212974483,0.0
6,italiana,2,0.9,"(2, 5)",False,l2,0.80761904,0.13761823,1.0,0.8,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.53333336,1.0,0.21626296043395996,0.8998185634613037,0.08622506620592871,0.0809110227603759,0.0
6,italiana,18,0.9,"(3, 5)",True,l1,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.16654438972473146,0.7025504112243652,0.07181848332447757,0.06070920030262791,0.0
6,italiana,3,0.9,"(3, 5)",False,l1,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.16655383110046387,0.6743293285369873,0.07768876083679041,0.05828279674415319,0.0
6,italiana,3,0.9,"(3, 5)",True,l2,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.16586108207702638,0.6945855140686035,0.06066706600193658,0.05953018486833295,0.0
6,italiana,33,0.9,"(3, 5)",False,l2,0.7885714,0.17766437,1.0,0.8,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.4,1.0,0.16393227577209474,0.6990675449371337,0.05192958155716622,0.06018852374845537,0.0
6,italiana,45,0.999,"(2, 3)",True,l1,0.7657143,0.21988247,1.0,0.8933333,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.10823979377746581,0.48653221130371094,0.056988766044468626,0.043668833133063044,0.0
6,italiana,45,0.999,"(2, 3)",False,l1,0.7657143,0.21988247,1.0,0.7866667,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.11173343658447266,0.4701565742492676,0.05396057774649377,0.039456507249926755,0.0
6,italiana,3,0.999,"(2, 3)",True,l2,0.8057143,0.20592582,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.131895112991333,0.621079683303833,0.18026465309903994,0.05871476523214955,0.0
6,italiana,45,0.999,"(2, 3)",False,l2,0.7657143,0.21988247,1.0,0.7866667,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.14354276657104492,0.6210842132568359,0.06834380046711157,0.049682249475502385,0.0
6,italiana,45,0.999,"(2, 4)",True,l1,0.7657143,0.21988247,1.0,0.8933333,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.1929502010345459,0.8375594139099121,0.06299320903773092,0.069209461529719,0.0
6,italiana,18,0.999,"(2, 4)",False,l1,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.19631500244140626,0.7644468784332276,0.06610087698112059,0.09170002625307988,0.0
6,italiana,38,0.999,"(2, 4)",True,l2,0.7752381,0.1984612,1.0,0.8933333,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.1624058246612549,0.6776938438415527,0.06347724233551116,0.057740017729427905,0.0
6,italiana,45,0.999,"(2, 4)",False,l2,0.7657143,0.21988247,1.0,0.7866667,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.16992292404174805,0.6866241931915283,0.07582291465237158,0.06523683160179951,0.0
6,italiana,45,0.999,"(2, 5)",True,l1,0.7657143,0.21988247,1.0,0.8933333,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.2124915599822998,0.8938743591308593,0.08060677597155314,0.07892364469171805,0.0
6,italiana,18,0.999,"(2, 5)",False,l1,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.21427907943725585,0.8991121768951416,0.06813957129301429,0.07756774436240615,0.0
6,italiana,38,0.999,"(2, 5)",True,l2,0.7752381,0.1984612,1.0,0.8933333,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.21090898513793946,0.9026562213897705,0.09341548111085697,0.08070041860844597,0.0
6,italiana,18,0.999,"(2, 5)",False,l2,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.21220622062683106,0.8993534088134766,0.0789254961910425,0.07830199991599024,0.0
6,italiana,45,0.999,"(3, 5)",True,l1,0.7657143,0.21988247,1.0,0.8933333,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.16743502616882325,0.6931795597076416,0.07488227284157785,0.06168833223594794,0.0
6,italiana,18,0.999,"(3, 5)",False,l1,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.1662548542022705,0.6995439529418945,0.05068654351594994,0.05363163622964508,0.0
6,italiana,38,0.999,"(3, 5)",True,l2,0.7752381,0.1984612,1.0,0.8933333,1.0,0.7866667,1.0,0.73333335,1.0,1.0,1.0,0.33333334,1.0,0.16709842681884765,0.6947537899017334,0.06023707419947562,0.06103884336495653,0.0
6,italiana,18,0.999,"(3, 5)",False,l2,0.7961905,0.22791971,1.0,0.8933333,1.0,0.8933333,1.0,0.73333335,1.0,1.0,1.0,0.26666668,1.0,0.15776443481445312,0.6839831352233887,0.05670665257922525,0.06035413189617272,0.0
7,polonesa,89,0.1,"(2, 3)",True,l1,0.35739228,0.07583138,0.383894,0.3623016,0.28271535,0.3552381,0.47911116,0.35,0.49535424,0.21666667,0.24902311,0.5,0.41326618,0.4642533302307129,1.95943603515625,0.20490028703581892,0.16575538593558592,0.10077667878087608
7,polonesa,95,0.1,"(2, 3)",False,l1,0.2915306,0.05927975,0.36949858,0.31857142,0.40270203,0.33761904,0.38861832,0.24166666,0.42232755,0.16666667,0.33754915,0.32,0.29629594,0.45257320404052737,2.0179555416107178,0.2688661813579248,0.15979720505896006,0.04612662260475844
7,polonesa,84,0.1,"(2, 3)",True,l2,0.38523808,0.082857825,0.40562782,0.46,0.54379344,0.355,0.3701021,0.38333333,0.46351773,0.21666667,0.2291249,0.46666667,0.42160085,0.455613374710083,2.017292785644531,0.23737970419605237,0.1488228233679026,0.10498711367979315
7,polonesa,96,0.1,"(2, 3)",False,l2,0.23082766,0.045860924,0.38590196,0.20777778,0.42827755,0.23178571,0.4098593,0.21666667,0.40666202,0.18333334,0.36537966,0.33666667,0.31933123,0.4483983039855957,2.1018805503845215,0.222073933917822,0.16642971149894617,0.039124042229826794
7,polonesa,82,0.1,"(2, 4)",True,l1,0.38836735,0.068378344,0.47087207,0.41761905,0.48045453,0.35,0.47581834,0.26666668,0.4965343,0.41666666,0.41035056,0.5,0.49120268,0.698708963394165,2.8635793685913087,0.24085425902215574,0.25437856481136994,0.031148123753811534
7,polonesa,88,0.1,"(2, 4)",False,l1,0.3634354,0.057582613,0.53507924,0.39166668,0.58322704,0.35619047,0.50259715,0.27833334,0.5782934,0.30333334,0.51371884,0.46666667,0.49755982,0.693882942199707,2.924760580062866,0.3116823488833973,0.23777071983191259,0.03769545190660934
7,polonesa,81,0.1,"(2, 4)",True,l2,0.39911565,0.07197686,0.4548461,0.42857143,0.5133858,0.41416666,0.43875346,0.25,0.4830795,0.35833332,0.44267303,0.5,0.39633882,0.6926157951354981,2.9251840591430662,0.28925376693904553,0.2652459786201913,0.040135461169229364
7,polonesa,92,0.1,"(2, 4)",False,l2,0.3372109,0.08768709,0.5503343,0.35011905,0.61094797,0.29761904,0.5209776,0.23666666,0.5894301,0.295,0.47391087,0.53333336,0.55640495,0.6697127342224121,3.0275050163269044,0.37464414983154787,0.25650206236661843,0.048870645191281994
7,polonesa,87,0.1,"(2, 5)",True,l1,0.36526284,0.06810769,0.49181825,0.37246752,0.5029165,0.38511905,0.6853255,0.31666666,0.41425797,0.24166666,0.4056932,0.48333332,0.450898,0.9257875919342041,3.9112266540527343,0.3465314675839175,0.31934622968941456,0.10264094807879656
7,polonesa,94,0.1,"(2, 5)",False,l1,0.3252381,0.062858045,0.5775598,0.27,0.5785509,0.375,0.5761869,0.26666668,0.62066764,0.28666666,0.579531,0.43333334,0.53286284,0.9163670063018798,3.902722787857056,0.2983348139685083,0.3163150757216259,0.027795179432332635
7,polonesa,90,0.1,"(2, 5)",True,l2,0.3504195,0.10476537,0.44634753,0.39123017,0.5454157,0.38357142,0.43842712,0.25,0.4790296,0.15333334,0.3876869,0.5,0.38117832,0.9142435550689697,3.923437070846558,0.28471162319552207,0.32750735489298977,0.06104660866287232
7,polonesa,91,0.1,"(2, 5)",False,l2,0.3399093,0.077637866,0.5981598,0.29277778,0.62346596,0.35940477,0.6017133,0.20833333,0.64489675,0.4,0.57647014,0.46666667,0.54425263,0.915802001953125,3.8682104110717774,0.3243295394807363,0.32606403903737996,0.03525278555914616
7,polonesa,83,0.1,"(3, 5)",True,l1,0.38732427,0.101117596,0.51442933,0.43730158,0.6115945,0.3725,0.65463036,0.3,0.39275113,0.225,0.39518926,0.56666666,0.51798147,0.7077316284179688,3.026371383666992,0.25696459532571825,0.25160192700616757,0.1078274552773301
7,polonesa,85,0.1,"(3, 5)",False,l1,0.378322,0.08848248,0.6277584,0.4102381,0.7232504,0.46055555,0.6961111,0.21166667,0.5997754,0.27833334,0.5879422,0.41666666,0.5317129,0.6984971046447754,3.122977876663208,0.28123073176269,0.24989137950991805,0.0712515690130353
7,polonesa,86,0.1,"(3, 5)",True,l2,0.36831066,0.12831473,0.54015267,0.46801588,0.6618093,0.3002381,0.70205295,0.31666666,0.45168802,0.15833333,0.36472583,0.56666666,0.5204873,0.7041366100311279,3.041953182220459,0.27161766110289987,0.2513752442122931,0.12649057751651416
7,polonesa,93,0.1,"(3, 5)",False,l2,0.32962584,0.09477204,0.60808,0.29190475,0.61889637,0.3617857,0.65389305,0.14166667,0.64792,0.39166668,0.5741647,0.46666667,0.5455261,0.7211600303649902,3.0093591690063475,0.2097125292973813,0.24021437211125593,0.04211007643793333
7,polonesa,76,0.25,"(2, 3)",True,l1,0.5431973,0.05932864,0.81619936,0.6,0.78432375,0.4845238,0.8767696,0.55,0.8459474,0.46666667,0.807684,0.6166667,0.76627207,0.4731290340423584,2.0740989685058593,0.17664459451104494,0.18216615919354026,0.040336097571505004
